timestamp,cmd_torque,cmd_torque_clamped,target_position,position,velocity,estimated_torque,valid
11.768004,0.006665,0.006665,0.000000,-4.607452,-5.767388,-0.307657,1
11.769012,0.206254,0.206254,0.000000,-4.612821,-5.630421,-0.302469,1
11.770024,0.414394,0.414394,0.000000,-4.618957,-5.731132,-0.259407,1
11.771018,0.622081,0.622081,0.000000,-4.624710,-5.710990,-0.288461,1
11.772019,0.829547,0.829547,0.000000,-4.630079,-5.735160,-0.172246,1
11.773011,1.029098,1.029098,0.000000,-4.636215,-5.720389,-0.106357,1
11.774009,1.219204,1.219204,0.000000,-4.641584,-5.716361,0.005188,1
11.775008,1.394198,1.394198,0.000000,-4.647337,-5.682791,0.037355,1
11.776008,1.550153,1.550153,0.000000,-4.652706,-5.616993,0.105838,1
11.777015,1.684458,1.684458,0.000000,-4.658458,-5.427656,0.062258,1
11.778005,1.791687,1.791687,0.000000,-4.663827,-5.561937,0.069002,1
11.779004,1.872992,1.872992,0.000000,-4.669197,-5.439741,0.029054,1
11.780003,1.926643,1.926643,0.000000,-4.674566,-5.258461,0.032685,1
11.781004,1.952529,1.952529,0.000000,-4.679935,-5.243690,0.070559,1
11.782004,1.951569,1.951569,0.000000,-4.684920,-5.183264,0.115696,1
11.783003,1.925662,1.925662,0.000000,-4.689906,-5.109409,0.186254,1
11.784003,1.877406,1.877406,0.000000,-4.694891,-4.916044,0.185736,1
11.785004,1.810097,1.810097,0.000000,-4.699494,-4.775048,0.326853,1
11.786004,1.727658,1.727658,0.000000,-4.704096,-4.647481,0.324259,1
11.787004,1.634301,1.634301,0.000000,-4.708698,-4.527970,0.334635,1
11.788003,1.534569,1.534569,0.000000,-4.713300,-4.439344,0.285867,1
11.789004,1.432737,1.432737,0.000000,-4.717902,-4.271493,0.265114,1
11.790008,1.333073,1.333073,0.000000,-4.721737,-4.325205,0.203375,1
11.791008,1.240102,1.240102,0.000000,-4.725956,-4.196295,0.130741,1
11.792011,1.156836,1.156836,0.000000,-4.729791,-3.892819,0.106876,1
11.793009,1.086792,1.086792,0.000000,-4.734009,-3.978759,0.062258,1
11.794009,1.031563,1.031563,0.000000,-4.737844,-3.839106,0.041505,1
11.795008,0.992726,0.992726,0.000000,-4.741679,-3.755852,0.066408,1
11.796008,0.970790,0.970790,0.000000,-4.745131,-3.780023,0.047212,1
11.797012,0.965511,0.965511,0.000000,-4.748966,-3.626942,0.114658,1
11.798005,0.975751,0.975751,0.000000,-4.752418,-3.426862,0.126591,1
11.799004,0.999772,0.999772,0.000000,-4.755869,-3.528916,0.167577,1
11.800003,1.035230,1.035230,0.000000,-4.759321,-3.455061,0.195074,1
11.801010,1.079549,1.079549,0.000000,-4.762389,-3.377178,0.160833,1
11.802008,1.128826,1.128826,0.000000,-4.765457,-2.990448,0.189367,1
11.803007,1.180034,1.180034,0.000000,-4.768908,-3.002533,0.183142,1
11.804007,1.229845,1.229845,0.000000,-4.771593,-3.175756,0.130222,1
11.805007,1.275022,1.275022,0.000000,-4.774661,-3.085788,0.169134,1
11.806005,1.312631,1.312631,0.000000,-4.777729,-2.986419,0.203894,1
11.807015,1.340633,1.340633,0.000000,-4.780414,-2.813196,0.117771,1
11.808009,1.356574,1.356574,0.000000,-4.783482,-2.680258,0.038392,1
11.809009,1.359875,1.359875,0.000000,-4.786166,-2.637288,0.086123,1
11.810008,1.350103,1.350103,0.000000,-4.788851,-2.735313,0.083529,1
11.811008,1.327716,1.327716,0.000000,-4.791152,-2.482864,0.058107,1
11.812009,1.293907,1.293907,0.000000,-4.793453,-2.332469,0.073153,1
11.813008,1.250739,1.250739,0.000000,-4.795754,-2.250557,0.067965,1
11.814009,1.200728,1.200728,0.000000,-4.798055,-2.191473,0.039430,1
11.815005,1.147305,1.147305,0.000000,-4.800356,-2.301584,0.029054,1
11.816004,1.093683,1.093683,0.000000,-4.801890,-1.853084,0.069521,1
11.817004,1.043621,1.043621,0.000000,-4.804191,-2.075991,0.075747,1
11.818004,1.001183,1.001183,0.000000,-4.805725,-1.828913,0.144749,1
11.819003,0.970026,0.970026,0.000000,-4.807643,-1.644948,0.076266,1
11.820003,0.953655,0.953655,0.000000,-4.809560,-1.781915,0.050325,1
11.821004,0.955118,0.955118,0.000000,-4.811094,-1.776543,0.174322,1
11.822004,0.976838,0.976838,0.000000,-4.812628,-1.665090,0.218940,1
11.823004,1.020597,1.020597,0.000000,-4.813779,-1.490524,0.219977,1
11.824012,1.087821,1.087821,0.000000,-4.815313,-1.338786,0.304544,1
11.825024,1.178853,1.178853,0.000000,-4.816847,-1.248817,0.332560,1
11.826019,1.290361,1.290361,0.000000,-4.817997,-1.268960,0.373547,1
11.827023,1.423315,1.423315,0.000000,-4.818764,-1.178991,0.398450,1
11.828013,1.571875,1.571875,0.000000,-4.819531,-0.794946,0.431654,1
11.829010,1.735986,1.735986,0.000000,-4.820682,-0.867458,0.505844,1
11.830009,1.910748,1.910748,0.000000,-4.821065,-0.585467,0.540086,1
11.831008,2.091737,2.091737,0.000000,-4.821449,-0.534440,0.620502,1
11.832009,2.274416,2.274416,0.000000,-4.821449,-0.185308,0.670309,1
11.833006,2.452799,2.452799,0.000000,-4.821449,-0.055055,0.770440,1
11.834003,2.622981,2.622981,0.000000,-4.821065,0.261849,0.841517,1
11.835003,2.780689,2.780689,0.000000,-4.820682,0.463271,0.862270,1
11.836003,2.921344,2.921344,0.000000,-4.819915,0.703635,0.842036,1
11.837005,3.041365,3.041365,0.000000,-4.819148,0.914457,0.804682,1
11.838004,3.137416,3.137416,0.000000,-4.818381,0.977569,0.826472,1
11.839004,3.207761,3.207761,0.000000,-4.816847,1.283731,0.849300,1
11.840004,3.250925,3.250925,0.000000,-4.815696,1.227332,0.843074,1
11.841004,3.266680,3.266680,0.000000,-4.814162,1.499924,0.831141,1
11.842004,3.255547,3.255547,0.000000,-4.812628,1.524094,0.848781,1
11.843003,3.219007,3.219007,0.000000,-4.810711,1.722831,0.873684,1
11.844004,3.159234,3.159234,0.000000,-4.808410,1.953795,0.891842,1
11.845008,3.078778,3.078778,0.000000,-4.806108,2.348582,0.856044,1
11.846008,2.981939,2.981939,0.000000,-4.803807,2.364696,0.769402,1
11.847010,2.871824,2.871824,0.000000,-4.801506,2.453322,0.760582,1
11.848008,2.753523,2.753523,0.000000,-4.798822,2.665487,0.750206,1
11.849009,2.630145,2.630145,0.000000,-4.795754,2.960906,0.696249,1
11.850008,2.506484,2.506484,0.000000,-4.792686,3.033418,0.607532,1
11.851008,2.385779,2.385779,0.000000,-4.789618,3.217383,0.632954,1
11.852012,2.270956,2.270956,0.000000,-4.786166,3.291238,0.632435,1
11.853006,2.166460,2.166460,0.000000,-4.782715,3.483261,0.594043,1
11.854003,2.072542,2.072542,0.000000,-4.778879,3.624256,0.601306,1
11.855003,1.990746,1.990746,0.000000,-4.775044,3.719596,0.586779,1
11.856003,1.921711,1.921711,0.000000,-4.771209,3.812250,0.666677,1
11.857004,1.865108,1.865108,0.000000,-4.767374,4.001587,0.671865,1
11.858004,1.819918,1.819918,0.000000,-4.763156,4.127812,0.649556,1
11.859003,1.784264,1.784264,0.000000,-4.758937,4.177496,0.657338,1
11.860004,1.755786,1.755786,0.000000,-4.754719,4.407117,0.605976,1
11.861004,1.731663,1.731663,0.000000,-4.750116,4.456801,0.637104,1
11.862011,1.708600,1.708600,0.000000,-4.745898,4.549455,0.566027,1
11.863007,1.683750,1.683750,0.000000,-4.740912,4.604511,0.472640,1
11.864007,1.653514,1.653514,0.000000,-4.736310,4.656880,0.439436,1
11.865011,1.614769,1.614769,0.000000,-4.731708,4.854274,0.446181,1
11.866020,1.564674,1.564674,0.000000,-4.726723,4.879788,0.434248,1
11.867019,1.501775,1.501775,0.000000,-4.721737,4.952300,0.444624,1
11.868016,1.424424,1.424424,0.000000,-4.716751,5.015412,0.514145,1
11.869013,1.331633,1.331633,0.000000,-4.711382,5.160436,0.624134,1
11.870006,1.223826,1.223826,0.000000,-4.706397,5.218177,0.534898,1
11.871004,1.100833,1.100833,0.000000,-4.700644,5.316202,0.543199,1
11.872004,0.964393,0.964393,0.000000,-4.695658,5.357830,0.490799,1
11.873004,0.817105,0.817105,0.000000,-4.690289,5.516282,0.467971,1
11.874003,0.662085,0.662085,0.000000,-4.684537,5.513596,0.331523,1
11.875004,0.502632,0.502632,0.000000,-4.679168,5.531053,0.289499,1
11.876004,0.342905,0.342905,0.000000,-4.673415,5.547166,0.236579,1
11.877004,0.186938,0.186938,0.000000,-4.667662,5.619678,0.229835,1
11.878003,0.039486,0.039486,0.000000,-4.661910,5.704276,0.212714,1
11.879003,-0.095673,-0.095673,0.000000,-4.656541,5.710990,0.292611,1
11.880003,-0.214440,-0.214440,0.000000,-4.650788,5.717704,0.367840,1
11.881008,-0.313775,-0.313775,0.000000,-4.645036,5.760674,0.273415,1
11.882011,-0.389917,-0.389917,0.000000,-4.639283,5.749931,0.227241,1
11.883007,-0.440746,-0.440746,0.000000,-4.633530,5.829157,0.191443,1
11.884008,-0.465516,-0.465516,0.000000,-4.627778,5.705618,0.108951,1
11.885008,-0.463488,-0.463488,0.000000,-4.622025,5.733818,0.048250,1
11.886007,-0.435204,-0.435204,0.000000,-4.616656,5.713675,-0.015046,1
11.887009,-0.381912,-0.381912,0.000000,-4.610903,5.724418,0.031648,1
11.888005,-0.306362,-0.306362,0.000000,-4.605151,5.674734,0.031129,1
11.889006,-0.210848,-0.210848,0.000000,-4.599782,5.547166,0.001556,1
11.890004,-0.099718,-0.099718,0.000000,-4.594029,5.592822,0.213233,1
11.891003,0.023295,0.023295,0.000000,-4.588660,5.434370,0.183142,1
11.892004,0.153452,0.153452,0.000000,-4.583291,5.375286,0.207007,1
11.893004,0.285895,0.285895,0.000000,-4.577538,5.623707,0.233985,1
11.894003,0.415704,0.415704,0.000000,-4.572169,5.367229,0.147343,1
11.895003,0.538447,0.538447,0.000000,-4.566417,5.458541,0.120884,1
11.896003,0.649834,0.649834,0.000000,-4.561431,5.439741,0.110508,1
11.897004,0.746133,0.746133,0.000000,-4.555678,5.549852,0.135929,1
11.898003,0.824071,0.824071,0.000000,-4.550309,5.379315,0.152532,1
11.899003,0.881496,0.881496,0.000000,-4.544940,5.591479,0.233467,1
11.900008,0.916964,0.916964,0.000000,-4.539188,5.516282,0.323222,1
11.901022,0.929564,0.929564,0.000000,-4.533819,5.310831,0.397931,1
11.902023,0.919392,0.919392,0.000000,-4.528449,5.466597,0.384960,1
11.903014,0.888325,0.888325,0.000000,-4.522697,5.595508,0.369396,1
11.904011,0.837884,0.837884,0.000000,-4.516944,5.694876,0.368358,1
11.905009,0.770584,0.770584,0.000000,-4.511575,5.517624,0.294168,1
11.906008,0.689554,0.689554,0.000000,-4.505439,5.845271,0.288461,1
11.907015,0.597596,0.597596,0.000000,-4.500070,5.641163,0.212714,1
11.908007,0.500552,0.500552,0.000000,-4.494317,5.928526,0.215308,1
11.909004,0.400303,0.400303,0.000000,-4.488181,5.845271,0.260445,1
11.910003,0.300788,0.300788,0.000000,-4.482429,5.790216,0.290536,1
11.911003,0.205476,0.205476,0.000000,-4.476676,5.924497,0.402081,1
11.912004,0.117354,0.117354,0.000000,-4.470923,5.757988,0.328410,1
11.913005,0.038748,0.038748,0.000000,-4.465171,5.927183,0.271859,1
11.914003,-0.028424,-0.028424,0.000000,-4.459035,5.972839,0.279122,1
11.915003,-0.083524,-0.083524,0.000000,-4.453282,5.751274,0.174322,1
11.916003,-0.126289,-0.126289,0.000000,-4.447530,6.072207,0.109989,1
11.917012,-0.157551,-0.157551,0.000000,-4.441777,5.788873,0.070040,1
11.918008,-0.178094,-0.178094,0.000000,-4.436024,5.909726,0.080416,1
11.919009,-0.190434,-0.190434,0.000000,-4.429888,5.752617,0.104282,1
11.920008,-0.197022,-0.197022,0.000000,-4.424136,5.665334,0.212714,1
11.921008,-0.200916,-0.200916,0.000000,-4.418383,5.786187,0.235542,1
11.922008,-0.205411,-0.205411,0.000000,-4.412630,5.987609,0.217902,1
11.923007,-0.213914,-0.213914,0.000000,-4.406494,5.847957,0.181066,1
11.924005,-0.229752,-0.229752,0.000000,-4.401125,5.521653,0.223090,1
11.925005,-0.256139,-0.256139,0.000000,-4.395373,5.727103,0.057588,1
11.926003,-0.295680,-0.295680,0.000000,-4.389236,5.825129,0.035798,1
11.927004,-0.350771,-0.350771,0.000000,-4.383484,5.756645,0.017121,1
11.928003,-0.422829,-0.422829,0.000000,-4.378115,5.569994,0.043580,1
11.929004,-0.512785,-0.512785,0.000000,-4.372362,5.580737,0.091830,1
11.930003,-0.620388,-0.620388,0.000000,-4.366610,5.740532,0.152532,1
11.931003,-0.744937,-0.744937,0.000000,-4.361240,5.700247,0.198706,1
11.932004,-0.884763,-0.884763,0.000000,-4.355871,5.504196,0.128666,1
11.933003,-1.037241,-1.037241,0.000000,-4.350119,5.455855,0.102206,1
11.934004,-1.199280,-1.199280,0.000000,-4.344750,5.443770,0.070559,1
11.935003,-1.366944,-1.366944,0.000000,-4.339381,5.521653,-0.064333,1
11.936007,-1.536799,-1.536799,0.000000,-4.333628,5.434370,-0.075747,1
11.937011,-1.703696,-1.703696,0.000000,-4.328642,5.277261,-0.216865,1
11.938007,-1.861487,-1.861487,0.000000,-4.323273,5.305460,-0.188849,1
11.939007,-2.007634,-2.007634,0.000000,-4.317904,5.317545,-0.213233,1
11.940007,-2.137230,-2.137230,0.000000,-4.312919,4.972442,-0.138005,1
11.941008,-2.246390,-2.246390,0.000000,-4.307933,5.016755,-0.125553,1
11.942008,-2.331704,-2.331704,0.000000,-4.302947,4.890530,-0.144230,1
11.943005,-2.390479,-2.390479,0.000000,-4.298345,4.764306,-0.220496,1
11.944005,-2.421334,-2.421334,0.000000,-4.293743,4.709250,-0.223090,1
11.945004,-2.423189,-2.423189,0.000000,-4.289141,4.635395,-0.271859,1
11.946003,-2.396116,-2.396116,0.000000,-4.284923,4.381603,-0.242286,1
11.947003,-2.341056,-2.341056,0.000000,-4.280704,4.235237,-0.378216,1
11.948003,-2.259923,-2.259923,0.000000,-4.276485,4.100955,-0.445662,1
11.949004,-2.155266,-2.155266,0.000000,-4.272650,3.859249,-0.494430,1
11.950003,-2.030702,-2.030702,0.000000,-4.268815,4.015015,-0.472121,1
11.951003,-1.889969,-1.889969,0.000000,-4.264980,3.700797,-0.418683,1
11.952003,-1.737476,-1.737476,0.000000,-4.261529,3.527573,-0.424909,1
11.953004,-1.577830,-1.577830,0.000000,-4.258077,3.508774,-0.440474,1
11.954004,-1.415705,-1.415705,0.000000,-4.255009,3.257668,-0.297800,1
11.955007,-1.255061,-1.255061,0.000000,-4.251941,3.118015,-0.214270,1
11.956007,-1.101195,-1.101195,0.000000,-4.249256,2.852138,-0.147343,1
11.957011,-0.956666,-0.956666,0.000000,-4.246188,2.978362,-0.051363,1
11.958007,-0.826320,-0.826320,0.000000,-4.243120,2.852138,-0.065371,1
11.959007,-0.710886,-0.710886,0.000000,-4.240436,2.652058,-0.054476,1
11.960007,-0.612496,-0.612496,0.000000,-4.237751,2.728599,-0.017640,1
11.961008,-0.531893,-0.531893,0.000000,-4.235067,2.567461,-0.023865,1
11.962012,-0.468839,-0.468839,0.000000,-4.232766,2.584918,-0.004151,1
11.963005,-0.423220,-0.423220,0.000000,-4.230465,2.431837,0.010376,1
11.964003,-0.392464,-0.392464,0.000000,-4.227780,2.422437,0.052400,1
11.965004,-0.374583,-0.374583,0.000000,-4.225479,2.281442,-0.012452,1
11.966003,-0.366855,-0.366855,0.000000,-4.223178,2.308298,-0.065371,1
11.967004,-0.366090,-0.366090,0.000000,-4.221260,2.273385,-0.056032,1
11.968003,-0.368914,-0.368914,0.000000,-4.218959,2.113590,-0.075747,1
11.969004,-0.371914,-0.371914,0.000000,-4.217042,2.104190,-0.070040,1
11.970003,-0.371805,-0.371805,0.000000,-4.214741,2.062563,-0.115696,1
11.971003,-0.365614,-0.365614,0.000000,-4.212440,2.268014,-0.095981,1
11.972010,-0.350672,-0.350672,0.000000,-4.210522,2.086734,-0.047212,1
11.973008,-0.325292,-0.325292,0.000000,-4.208221,2.116276,-0.037355,1
11.974008,-0.287995,-0.287995,0.000000,-4.206304,1.986023,-0.065371,1
11.975007,-0.238378,-0.238378,0.000000,-4.204386,2.117618,-0.048769,1
11.976007,-0.176624,-0.176624,0.000000,-4.202469,1.870540,0.004669,1
11.977009,-0.103631,-0.103631,0.000000,-4.200551,1.972594,0.045656,1
11.978007,-0.021581,-0.021581,0.000000,-4.198634,1.849055,0.122959,1
11.979007,0.067537,0.067537,0.000000,-4.196716,1.849055,0.134892,1
11.980008,0.160587,0.160587,0.000000,-4.194798,1.716117,0.185217,1
11.981008,0.254137,0.254137,0.000000,-4.192881,1.943052,0.224128,1
11.982012,0.344812,0.344812,0.000000,-4.191347,1.716117,0.240730,1
11.983003,0.427534,0.427534,0.000000,-4.189429,1.920225,0.258889,1
11.984003,0.500307,0.500307,0.000000,-4.187512,1.776543,0.286386,1
11.985004,0.559011,0.559011,0.000000,-4.185978,1.823542,0.305582,1
11.986004,0.600523,0.600523,0.000000,-4.184060,1.815485,0.297800,1
11.987004,0.622389,0.622389,0.000000,-4.182143,1.898740,0.299875,1
11.988003,0.622797,0.622797,0.000000,-4.180225,1.924253,0.313883,1
11.989003,0.600736,0.600736,0.000000,-4.178308,1.956481,0.322703,1
11.990003,0.556053,0.556053,0.000000,-4.176774,1.745659,0.324259,1
11.991009,0.489006,0.489006,0.000000,-4.174856,1.951109,0.323222,1
11.992024,0.400523,0.400523,0.000000,-4.172939,1.910825,0.300394,1
11.993013,0.296632,0.296632,0.000000,-4.171021,1.969909,0.286905,1
11.994008,0.177592,0.177592,0.000000,-4.169104,1.967223,0.218421,1
11.995008,0.047158,0.047158,0.000000,-4.167186,1.987365,0.176916,1
11.996007,-0.089604,-0.089604,0.000000,-4.165268,1.977966,0.138524,1
11.997011,-0.229045,-0.229045,0.000000,-4.162967,2.112247,0.114658,1
11.998008,-0.364716,-0.364716,0.000000,-4.161050,1.932310,0.036836,1
11.999008,-0.492904,-0.492904,0.000000,-4.159132,1.999451,0.037355,1
12.000008,-0.608950,-0.608950,0.000000,-4.157215,1.916196,-0.033204,1
12.001022,-0.709796,-0.709796,0.000000,-4.155297,1.983337,-0.034761,1
12.002027,-0.789371,-0.789371,0.000000,-4.153380,1.849055,-0.049806,1
12.003007,-0.844542,-0.844542,0.000000,-4.151462,1.987365,-0.066408,1
12.004007,-0.875898,-0.875898,0.000000,-4.149545,1.763115,-0.093387,1
12.005006,-0.880855,-0.880855,0.000000,-4.148011,1.861141,-0.105838,1
12.006005,-0.859091,-0.859091,0.000000,-4.146093,1.697317,-0.106357,1
12.007005,-0.811080,-0.811080,0.000000,-4.144559,1.678518,-0.081454,1
12.008004,-0.738399,-0.738399,0.000000,-4.142642,1.681204,-0.011933,1
12.009004,-0.643157,-0.643157,0.000000,-4.141491,1.554979,-0.015046,1
12.010003,-0.528417,-0.528417,0.000000,-4.139957,1.422040,-0.024903,1
12.011003,-0.397679,-0.397679,0.000000,-4.138423,1.356243,-0.069002,1
12.012012,-0.253668,-0.253668,0.000000,-4.136889,1.532151,-0.004669,1
12.013009,-0.103653,-0.103653,0.000000,-4.135355,1.376385,-0.066408,1
12.014008,0.050120,0.050120,0.000000,-4.134204,1.298502,0.180029,1
12.015008,0.203266,0.203266,0.000000,-4.132670,1.195105,0.131260,1
12.016008,0.351680,0.351680,0.000000,-4.131520,1.230018,0.221015,1
12.017009,0.492104,0.492104,0.000000,-4.130369,1.346843,0.254738,1
12.018008,0.620946,0.620946,0.000000,-4.129219,1.110508,0.315439,1
12.019005,0.736324,0.736324,0.000000,-4.127685,1.227332,0.295724,1
12.020005,0.837142,0.837142,0.000000,-4.126534,1.275674,0.333079,1
12.021004,0.922339,0.922339,0.000000,-4.125384,1.325358,0.338786,1
12.022004,0.992237,0.992237,0.000000,-4.124233,1.345500,0.351238,1
12.023004,1.047576,1.047576,0.000000,-4.122699,1.361614,0.369396,1
12.024004,1.090050,1.090050,0.000000,-4.121165,1.454268,0.383404,1
12.025004,1.121851,1.121851,0.000000,-4.120015,1.324015,0.409864,1
12.026003,1.145706,1.145706,0.000000,-4.118097,1.585864,0.409345,1
12.027004,1.164713,1.164713,0.000000,-4.116947,1.160192,0.428022,1
12.028003,1.182081,1.182081,0.000000,-4.115413,1.554979,0.402081,1
12.029004,1.201112,1.201112,0.000000,-4.113879,1.509323,0.405194,1
12.030003,1.224888,1.224888,0.000000,-4.111961,1.631520,0.431135,1
12.031007,1.256345,1.256345,0.000000,-4.110810,1.536180,0.349162,1
12.032011,1.297693,1.297693,0.000000,-4.108893,1.714774,0.360057,1
12.033008,1.350337,1.350337,0.000000,-4.106975,1.826228,0.322703,1
12.034008,1.415703,1.415703,0.000000,-4.105058,1.980651,0.310770,1
12.035007,1.493806,1.493806,0.000000,-4.103140,1.803400,0.311808,1
12.036008,1.584258,1.584258,0.000000,-4.101223,2.033021,0.299875,1
12.037009,1.685807,1.685807,0.000000,-4.099305,2.222358,0.302469,1
12.038005,1.795551,1.795551,0.000000,-4.097004,2.059877,0.329966,1
12.039005,1.911784,1.911784,0.000000,-4.094703,2.136418,0.382885,1
12.040003,2.030555,2.030555,0.000000,-4.092402,2.415723,0.417646,1
12.041004,2.148580,2.148580,0.000000,-4.090101,2.433180,0.438398,1
12.042004,2.261424,2.261424,0.000000,-4.087417,2.454665,0.450850,1
12.043003,2.364948,2.364948,0.000000,-4.085116,2.382153,0.515183,1
12.044003,2.455198,2.455198,0.000000,-4.082431,2.725913,0.581072,1
12.045004,2.528291,2.528291,0.000000,-4.079363,2.972991,0.640736,1
12.046004,2.580727,2.580727,0.000000,-4.076678,2.786340,0.758507,1
12.047004,2.609721,2.609721,0.000000,-4.073227,2.939421,0.783410,1
12.048004,2.613098,2.613098,0.000000,-4.070159,3.101901,0.756432,1
12.049004,2.589509,2.589509,0.000000,-4.067091,3.279153,0.716483,1
12.050008,2.538274,2.538274,0.000000,-4.063639,3.209326,0.753319,1
12.051008,2.460261,2.460261,0.000000,-4.059804,3.566515,0.706107,1
12.052010,2.356355,2.356355,0.000000,-4.056352,3.543687,0.733604,1
12.053008,2.229600,2.229600,0.000000,-4.052134,3.880734,0.543199,1
12.054007,2.082513,2.082513,0.000000,-4.048299,3.915647,0.649037,1
12.055008,1.918624,1.918624,0.000000,-4.044464,3.939817,0.621540,1
12.056008,1.742435,1.742435,0.000000,-4.040245,4.306406,0.499619,1
12.057013,1.557591,1.557591,0.000000,-4.035643,4.397717,0.504288,1
12.058003,1.372621,1.372621,0.000000,-4.031425,4.256722,0.505844,1
12.059003,1.187953,1.187953,0.000000,-4.026822,4.493057,0.468490,1
12.060003,1.009987,1.009987,0.000000,-4.022220,4.667623,0.492874,1
12.061004,0.843104,0.843104,0.000000,-4.017235,4.667623,0.594562,1
12.062004,0.691183,0.691183,0.000000,-4.012633,4.756249,0.530747,1
12.063003,0.557587,0.557587,0.000000,-4.008031,4.820704,0.474715,1
12.064003,0.444603,0.444603,0.000000,-4.002662,4.907987,0.407270,1
12.065004,0.353896,0.353896,0.000000,-3.997676,5.004669,0.398968,1
12.066003,0.286286,0.286286,0.000000,-3.992690,4.836818,0.288980,1
12.067011,0.241306,0.241306,0.000000,-3.988088,4.910672,0.221534,1
12.068008,0.218658,0.218658,0.000000,-3.983103,5.176550,0.153050,1
12.069009,0.215967,0.215967,0.000000,-3.978117,4.941557,0.143712,1
12.070008,0.230798,0.230798,0.000000,-3.972748,5.034211,0.159795,1
12.071007,0.260062,0.260062,0.000000,-3.967762,5.038240,0.209601,1
12.072008,0.300299,0.300299,0.000000,-3.962777,4.977813,0.256294,1
12.073008,0.347615,0.347615,0.000000,-3.957408,5.153722,0.337230,1
12.074005,0.398084,0.398084,0.000000,-3.952422,5.140294,0.308176,1
12.075005,0.448165,0.448165,0.000000,-3.947437,5.157750,0.320627,1
12.076003,0.494217,0.494217,0.000000,-3.942067,5.059725,0.286386,1
12.077004,0.533273,0.533273,0.000000,-3.937465,5.153722,0.304025,1
12.078004,0.562641,0.562641,0.000000,-3.932096,5.093295,0.209082,1
12.079003,0.580512,0.580512,0.000000,-3.926727,5.212806,0.198706,1
12.080003,0.585721,0.585721,0.000000,-3.921742,5.271889,0.154088,1
12.081004,0.577895,0.577895,0.000000,-3.916372,5.282632,0.180029,1
12.082004,0.557449,0.557449,0.000000,-3.911387,5.263833,0.235542,1
12.083003,0.525579,0.525579,0.000000,-3.906018,5.428999,0.312845,1
12.084003,0.484118,0.484118,0.000000,-3.900649,5.238319,0.395856,1
12.085004,0.435505,0.435505,0.000000,-3.895280,5.305460,0.349681,1
12.086008,0.382471,0.382471,0.000000,-3.889910,5.312174,0.337230,1
12.087010,0.328545,0.328545,0.000000,-3.884541,5.302774,0.285867,1
12.088007,0.277326,0.277326,0.000000,-3.879172,5.419599,0.287423,1
12.089009,0.231678,0.231678,0.000000,-3.873803,5.343059,0.180548,1
12.090008,0.195107,0.195107,0.000000,-3.868818,5.231605,0.107913,1
12.091008,0.170286,0.170286,0.000000,-3.863065,5.461226,0.111545,1
12.092008,0.159586,0.159586,0.000000,-3.857696,5.428999,0.122959,1
12.093006,0.164686,0.164686,0.000000,-3.852327,5.293374,0.202338,1
12.094005,0.186544,0.186544,0.000000,-3.846958,5.521653,0.226203,1
12.095003,0.225303,0.225303,0.000000,-3.841589,5.408856,0.377697,1
12.096003,0.280410,0.280410,0.000000,-3.836220,5.416913,0.278603,1
12.097004,0.350407,0.350407,0.000000,-3.830850,5.379315,0.285348,1
12.098004,0.432840,0.432840,0.000000,-3.825481,5.382000,0.265114,1
12.099003,0.524876,0.524876,0.000000,-3.819729,5.474654,0.212714,1
12.100003,0.622920,0.622920,0.000000,-3.814360,5.408856,0.148381,1
12.101009,0.723467,0.723467,0.000000,-3.808991,5.394086,0.133335,1
12.102006,0.820692,0.820692,0.000000,-3.803621,5.527024,0.167577,1
12.103005,0.911218,0.911218,0.000000,-3.797869,5.553880,0.186773,1
12.104005,0.990459,0.990459,0.000000,-3.792500,5.569994,0.253700,1
12.105011,1.054464,1.054464,0.000000,-3.786747,5.669362,0.354869,1
12.106009,1.098574,1.098574,0.000000,-3.781378,5.548509,0.481979,1
12.107014,1.120178,1.120178,0.000000,-3.775625,5.662648,0.438917,1
12.108009,1.116501,1.116501,0.000000,-3.770256,5.672048,0.422834,1
12.109009,1.085928,1.085928,0.000000,-3.764504,5.627735,0.428022,1
12.110009,1.027627,1.027627,0.000000,-3.758751,5.774102,0.324778,1
12.111008,0.941706,0.941706,0.000000,-3.752999,5.872127,0.320109,1
12.112013,0.828267,0.828267,0.000000,-3.747246,5.861385,0.279122,1
12.113004,0.692060,0.692060,0.000000,-3.741110,5.866756,0.267708,1
12.114004,0.532565,0.532565,0.000000,-3.735357,6.005066,0.348643,1
12.115003,0.354404,0.354404,0.000000,-3.729221,6.011780,0.398968,1
12.116003,0.161562,0.161562,0.000000,-3.723468,5.877499,0.420240,1
12.117004,-0.041726,-0.041726,0.000000,-3.717332,6.002380,0.360057,1
12.118004,-0.250204,-0.250204,0.000000,-3.711196,6.164861,0.281198,1
12.119004,-0.459506,-0.459506,0.000000,-3.705060,5.924497,0.270302,1
12.120004,-0.665017,-0.665017,0.000000,-3.698924,6.138005,0.127110,1
12.121004,-0.862391,-0.862391,0.000000,-3.693171,6.023865,0.007782,1
12.122011,-1.048790,-1.048790,0.000000,-3.687035,5.994324,0.016083,1
12.123008,-1.217860,-1.217860,0.000000,-3.681283,5.939268,-0.029572,1
12.124007,-1.369534,-1.369534,0.000000,-3.675147,5.966124,-0.018677,1
12.125008,-1.501507,-1.501507,0.000000,-3.669394,5.810358,0.074190,1
