timestamp,cmd_torque,target_position,position,velocity,estimated_torque,valid
14.302008,1.330878,0.000000,3.860380,3.387921,0.298318,1
14.303016,1.330374,0.000000,3.863449,3.418806,0.332041,1
14.304006,1.308812,0.000000,3.867284,3.569201,0.370952,1
14.305005,1.267580,0.000000,3.870735,3.590686,0.286905,1
14.306013,1.208995,0.000000,3.874570,3.733024,0.312326,1
14.307013,1.137963,0.000000,3.878405,3.652455,0.348125,1
14.308008,1.059174,0.000000,3.881857,3.848506,0.343974,1
14.309008,0.977100,0.000000,3.885692,3.853877,0.409345,1
14.310007,0.897914,0.000000,3.889527,3.976073,0.429060,1
14.311014,0.826539,0.000000,3.893746,4.001587,0.441511,1
14.312011,0.769666,0.000000,3.897964,4.123783,0.421796,1
14.313009,0.731325,0.000000,3.901799,4.129154,0.384960,1
14.314013,0.715608,0.000000,3.906018,4.243294,0.400006,1
14.315012,0.725795,0.000000,3.910236,4.259407,0.306101,1
14.316009,0.763542,0.000000,3.914455,4.209723,0.313883,1
14.317009,0.829605,0.000000,3.918674,4.309091,0.253700,1
14.318011,0.923440,0.000000,3.922892,4.401746,0.264595,1
14.319014,1.042747,0.000000,3.927111,4.318491,0.260964,1
14.320005,1.182274,0.000000,3.931713,4.335948,0.247993,1
14.321005,1.339924,0.000000,3.935931,4.323862,0.350719,1
14.322004,1.508868,0.000000,3.940533,4.411145,0.384442,1
14.323003,1.682601,0.000000,3.945135,4.646138,0.469527,1
14.324004,1.854095,0.000000,3.949738,4.643452,0.452925,1
14.325005,2.015723,0.000000,3.953956,4.542741,0.538011,1
14.326004,2.159702,0.000000,3.958942,4.732078,0.522965,1
14.327004,2.279283,0.000000,3.963544,4.624653,0.624653,1
14.328004,2.368009,0.000000,3.968529,4.858303,0.545793,1
14.329005,2.419988,0.000000,3.973515,4.975127,0.549425,1
14.330004,2.430778,0.000000,3.978884,5.220862,0.561357,1
14.331011,2.396825,0.000000,3.983870,5.216834,0.578478,1
14.332010,2.316880,0.000000,3.989622,5.382000,0.524522,1
14.333010,2.190543,0.000000,3.994991,5.377972,0.615314,1
14.334013,2.018509,0.000000,4.000360,5.627735,0.651112,1
14.335012,1.805061,0.000000,4.006113,5.689505,0.672903,1
14.336010,1.553914,0.000000,4.012249,5.854671,0.672903,1
14.337009,1.270160,0.000000,4.018002,6.045351,0.616352,1
14.338009,0.960092,0.000000,4.024138,6.053407,0.591968,1
14.339012,0.630203,0.000000,4.030274,6.221259,0.466414,1
14.340007,0.292269,0.000000,4.036410,6.230659,0.379772,1
14.341004,-0.049659,0.000000,4.042930,6.350169,0.290536,1
14.342004,-0.387795,0.000000,4.049066,6.232002,0.184698,1
14.343004,-0.713769,0.000000,4.055585,6.381054,0.181585,1
14.344004,-1.021021,0.000000,4.061722,6.296457,0.285348,1
14.345004,-1.303576,0.000000,4.068241,6.338084,0.193518,1
14.346005,-1.557260,0.000000,4.074761,6.442824,0.119327,1
14.347009,-1.779265,0.000000,4.080897,6.411939,0.142674,1
14.348004,-1.965318,0.000000,4.087033,6.265572,-0.031648,1
14.349013,-2.118731,0.000000,4.093553,6.233345,-0.131779,1
14.350009,-2.236644,0.000000,4.099305,6.150090,-0.154088,1
14.351011,-2.323744,0.000000,4.105441,5.986267,-0.257851,1
14.352009,-2.382611,0.000000,4.111194,5.858699,-0.219459,1
14.353009,-2.418068,0.000000,4.117330,5.762017,-0.212195,1
14.354010,-2.435193,0.000000,4.122699,5.678762,-0.185736,1
14.355011,-2.439587,0.000000,4.128452,5.673391,-0.216865,1
14.356007,-2.437122,0.000000,4.133821,5.406171,-0.272897,1
14.357008,-2.433504,0.000000,4.139190,5.254433,-0.220496,1
14.358007,-2.434089,0.000000,4.144176,5.227577,-0.359539,1
14.359024,-2.443856,0.000000,4.149161,5.001984,-0.396893,1
14.360005,-2.465771,0.000000,4.154530,4.909330,-0.460189,1
14.361004,-2.503502,0.000000,4.158749,4.737449,-0.418165,1
14.362004,-2.558353,0.000000,4.163351,4.580340,-0.462783,1
14.363004,-2.630650,0.000000,4.167953,4.511856,-0.347606,1
14.364007,-2.719642,0.000000,4.171788,4.123783,-0.326853,1
14.365005,-2.822443,0.000000,4.176007,3.962645,-0.301950,1
14.366004,-2.936163,0.000000,4.179842,4.016358,-0.364208,1
14.367011,-3.057165,0.000000,4.183677,3.792108,-0.434767,1
14.368004,-3.177701,0.000000,4.187128,3.421491,-0.417646,1
14.369005,-3.294548,0.000000,4.190580,3.426862,-0.460189,1
14.370005,-3.400714,0.000000,4.193648,2.967620,-0.473678,1
14.371008,-3.490507,0.000000,4.196333,2.998505,-0.506363,1
14.372010,-3.557616,0.000000,4.199401,2.751427,-0.601825,1
14.373009,-3.596898,0.000000,4.202085,2.594317,-0.635548,1
14.374013,-3.604182,0.000000,4.204003,2.445265,-0.764214,1
14.375012,-3.576078,0.000000,4.206304,2.176702,-0.931791,1
14.376009,-3.510868,0.000000,4.207838,1.690603,-1.099368,1
14.377008,-3.407450,0.000000,4.209372,1.432783,-1.184454,1
14.378008,-3.266714,0.000000,4.210522,1.168249,-1.194830,1
14.379014,-3.089730,0.000000,4.211289,0.747948,-1.267983,1
14.380006,-2.883888,0.000000,4.211673,0.475356,-1.275765,1
14.381004,-2.650274,0.000000,4.211673,0.192022,-1.237892,1
14.382004,-2.395579,0.000000,4.211673,-0.126225,-1.132054,1
14.383009,-2.125821,0.000000,4.211289,-0.319590,-0.973815,1
14.384004,-1.852508,0.000000,4.210522,-0.615009,-0.833216,1
14.385004,-1.579704,0.000000,4.209372,-0.939970,-0.790155,1
14.386005,-1.316464,0.000000,4.208605,-1.144078,-0.690542,1
14.387004,-1.070822,0.000000,4.207454,-0.973540,-0.620502,1
14.388004,-0.849658,0.000000,4.206304,-1.231361,-0.570696,1
14.389013,-0.658062,0.000000,4.204770,-1.307901,-0.528672,1
14.390009,-0.504893,0.000000,4.203619,-1.409955,-0.455000,1
14.391013,-0.391052,0.000000,4.202085,-1.442183,-0.298837,1
14.392007,-0.320745,0.000000,4.200551,-1.399213,-0.349681,1
14.393007,-0.293731,0.000000,4.199017,-1.789972,-0.262001,1
14.394008,-0.310079,0.000000,4.197483,-1.607349,-0.213752,1
14.395023,-0.368881,0.000000,4.195949,-1.474410,-0.146306,1
14.396011,-0.463558,0.000000,4.194031,-1.615406,-0.199225,1
14.397004,-0.591419,0.000000,4.192497,-1.722831,-0.158757,1
14.398004,-0.747422,0.000000,4.190963,-1.768487,-0.159276,1
14.399009,-0.925336,0.000000,4.189046,-1.709403,-0.174841,1
14.400006,-1.115513,0.000000,4.187512,-1.729545,-0.179510,1
14.401011,-1.313853,0.000000,4.185594,-1.549608,-0.222571,1
14.402008,-1.509851,0.000000,4.184060,-1.808771,-0.265633,1
14.403009,-1.698844,0.000000,4.182143,-1.843684,-0.312326,1
14.404010,-1.873810,0.000000,4.180225,-1.904111,-0.336711,1
14.405007,-2.029079,0.000000,4.177924,-1.981994,-0.373028,1
14.406011,-2.161614,0.000000,4.176007,-2.039735,-0.489242,1
14.407043,-2.269785,0.000000,4.173706,-2.114933,-0.483535,1
14.408012,-2.343937,0.000000,4.171405,-2.174017,-0.508438,1
14.409044,-2.393337,0.000000,4.169104,-2.430494,-0.535417,1
14.410009,-2.412869,0.000000,4.166802,-2.418409,-0.593005,1
14.411023,-2.407973,0.000000,4.164118,-2.465407,-0.651631,1
14.412009,-2.381560,0.000000,4.161433,-2.617145,-0.682241,1
14.413008,-2.337256,0.000000,4.158749,-2.795740,-0.627247,1
14.414013,-2.279887,0.000000,4.155681,-2.930021,-0.678091,1
14.415015,-2.215494,0.000000,4.152229,-3.182470,-0.677053,1
14.416004,-2.150236,0.000000,4.149161,-3.131443,-0.677053,1
14.417004,-2.087993,0.000000,4.146093,-3.401349,-0.678091,1
14.418003,-2.034626,0.000000,4.142642,-3.288553,-0.643330,1
14.419004,-1.994318,0.000000,4.138806,-3.621570,-0.507401,1
14.420005,-1.970616,0.000000,4.135355,-3.657826,-0.536973,1
14.421005,-1.965942,0.000000,4.131520,-3.813593,-0.525559,1
14.422004,-1.981377,0.000000,4.127685,-3.804193,-0.482498,1
14.423004,-2.016817,0.000000,4.123850,-4.033815,-0.530747,1
14.424005,-2.070812,0.000000,4.119631,-4.060671,-0.485611,1
14.425004,-2.140478,0.000000,4.115413,-4.178838,-0.571734,1
14.426004,-2.222072,0.000000,4.111194,-4.333262,-0.581072,1
14.427013,-2.311361,0.000000,4.106592,-4.425916,-0.624653,1
14.428009,-2.400735,0.000000,4.101990,-4.617939,-0.663564,1
14.429013,-2.485500,0.000000,4.097388,-4.697165,-0.669790,1
14.430009,-2.557957,0.000000,4.092786,-4.644795,-0.690542,1
14.431012,-2.612437,0.000000,4.087800,-4.741478,-0.717002,1
14.432009,-2.642011,0.000000,4.082814,-5.006012,-0.754875,1
14.433009,-2.641318,0.000000,4.077445,-5.172521,-0.673421,1
14.434014,-2.605096,0.000000,4.072076,-5.321574,-0.609607,1
14.435013,-2.530036,0.000000,4.066707,-5.475997,-0.652150,1
14.436004,-2.414566,0.000000,4.061338,-5.537767,-0.642811,1
14.437004,-2.255659,0.000000,4.055585,-5.668020,-0.688986,1
14.438004,-2.054602,0.000000,4.049449,-5.921812,-0.682760,1
14.439011,-1.811380,0.000000,4.043697,-5.933897,-0.766808,1
14.440004,-1.534757,0.000000,4.037561,-6.163518,-0.665639,1
14.441004,-1.224321,0.000000,4.031425,-6.264229,-0.622059,1
14.442004,-0.887543,0.000000,4.024905,-6.379711,-0.581072,1
14.443004,-0.531443,0.000000,4.018769,-6.336741,-0.485611,1
14.444013,-0.160283,0.000000,4.012249,-6.471023,-0.346049,1
14.445009,0.209712,0.000000,4.005346,-6.501907,-0.273415,1
14.446009,0.576573,0.000000,3.998826,-6.668416,-0.257851,1
14.447012,0.931586,0.000000,3.992307,-6.544877,-0.243843,1
14.448008,1.264168,0.000000,3.985787,-6.523392,-0.236061,1
14.449009,1.571325,0.000000,3.979268,-6.532792,-0.180029,1
14.450009,1.845221,0.000000,3.972364,-6.581133,-0.064852,1
14.451013,2.082585,0.000000,3.965845,-6.617389,-0.010376,1
14.452010,2.277885,0.000000,3.959709,-6.350169,0.069521,1
14.453009,2.431338,0.000000,3.953189,-6.403882,0.202338,1
14.454014,2.542810,0.000000,3.947053,-6.270943,0.216346,1
14.455014,2.612412,0.000000,3.940917,-6.056093,0.223609,1
14.456004,2.643224,0.000000,3.934781,-6.124577,0.271859,1
14.457003,2.639878,0.000000,3.929028,-5.999695,0.205451,1
14.458003,2.606810,0.000000,3.923276,-5.729789,0.248512,1
14.459004,2.549794,0.000000,3.917523,-5.544481,0.315958,1
14.460004,2.475221,0.000000,3.912154,-5.516282,0.281716,1
14.461004,2.389716,0.000000,3.906785,-5.293374,0.302469,1
14.462004,2.299852,0.000000,3.901799,-5.180578,0.443587,1
14.463009,2.211427,0.000000,3.896430,-5.112094,0.472640,1
14.464004,2.131441,0.000000,3.891828,-4.924100,0.414533,1
14.465005,2.063351,0.000000,3.886842,-4.734764,0.414533,1
14.466020,2.010879,0.000000,3.882624,-4.561541,0.366802,1
14.467019,1.978139,0.000000,3.878022,-4.519913,0.333079,1
14.468016,1.965418,0.000000,3.873420,-4.266121,0.226203,1
14.469013,1.972648,0.000000,3.869585,-4.241951,0.216346,1
14.470010,1.998508,0.000000,3.865366,-4.107669,0.227241,1
14.471012,2.040755,0.000000,3.861531,-3.968017,0.244881,1
14.472011,2.095451,0.000000,3.858079,-3.845820,0.258370,1
14.473009,2.158303,0.000000,3.854244,-3.602771,0.201819,1
14.474006,2.224181,0.000000,3.850793,-3.351665,0.258370,1
14.475004,2.287740,0.000000,3.847725,-3.350322,0.370952,1
14.476005,2.343518,0.000000,3.844273,-3.273782,0.409864,1
14.477005,2.385935,0.000000,3.841205,-3.101901,0.457076,1
14.478004,2.410058,0.000000,3.838137,-3.015961,0.463301,1
14.479004,2.411732,0.000000,3.835453,-2.801111,0.418165,1
14.480004,2.387658,0.000000,3.832768,-2.653401,0.452925,1
14.481004,2.335762,0.000000,3.830467,-2.437208,0.477309,1
14.482004,2.255102,0.000000,3.828166,-2.238472,0.399487,1
14.483004,2.146332,0.000000,3.825865,-2.102847,0.422315,1
14.484005,2.011042,0.000000,3.823947,-1.986023,0.373028,1
14.485009,1.852118,0.000000,3.822413,-1.763115,0.533341,1
14.486009,1.675139,0.000000,3.820879,-1.683889,0.495468,1
14.487012,1.484219,0.000000,3.818962,-1.530808,0.506363,1
14.488009,1.287960,0.000000,3.817811,-1.290445,0.443068,1
14.489009,1.091070,0.000000,3.816661,-1.079623,0.383404,1
14.490009,0.901541,0.000000,3.815510,-1.191076,0.341899,1
14.491012,0.726353,0.000000,3.814743,-0.858058,0.285867,1
14.492013,0.573310,0.000000,3.813976,-0.670064,0.230354,1
14.493006,0.449416,0.000000,3.813593,-0.612323,0.191961,1
14.494004,0.358496,0.000000,3.812826,-0.621723,0.145268,1
14.495004,0.305774,0.000000,3.812442,-0.370617,0.100131,1
14.496004,0.294685,0.000000,3.812442,-0.296762,0.069521,1
14.497004,0.327079,0.000000,3.812059,-0.318247,0.046175,1
14.498004,0.403206,0.000000,3.812059,-0.222907,0.015564,1
14.499004,0.521917,0.000000,3.811675,-0.228278,0.031129,1
14.500004,0.680476,0.000000,3.811675,-0.257820,0.062777,1
14.501010,0.875865,0.000000,3.811675,0.044313,0.103244,1
14.502025,1.103975,0.000000,3.811675,0.041627,0.155644,1
14.503016,1.350192,0.000000,3.811675,0.131596,0.246437,1
14.504011,1.613797,0.000000,3.812442,0.283334,0.344493,1
14.505009,1.886882,0.000000,3.812442,0.267220,0.435286,1
14.506022,2.164684,0.000000,3.813209,0.433729,0.536454,1
14.507027,2.432885,0.000000,3.813593,0.610981,0.581591,1
14.508019,2.683106,0.000000,3.814360,0.621723,0.589892,1
14.509016,2.913158,0.000000,3.815510,0.913114,0.596637,1
14.510015,3.116263,0.000000,3.816277,1.162877,0.624653,1
14.511012,3.287276,0.000000,3.817811,1.196448,0.678091,1
14.512018,3.423889,0.000000,3.818962,1.325358,0.697287,1
14.513007,3.521251,0.000000,3.820879,1.593921,0.761620,1
14.514004,3.581704,0.000000,3.822413,1.655690,0.814020,1
14.515004,3.605174,0.000000,3.824331,1.932310,0.869015,1
14.516062,3.592015,0.000000,3.826248,2.011536,0.929197,1
14.517004,3.550636,0.000000,3.828933,2.288156,0.923490,1
14.518005,3.480497,0.000000,3.830850,2.406323,0.946318,1
14.519009,3.388259,0.000000,3.833918,2.721885,0.900662,1
14.520005,3.280902,0.000000,3.836987,3.019990,0.919858,1
14.521004,3.163260,0.000000,3.839671,3.261696,0.928678,1
14.522005,3.041665,0.000000,3.843123,3.127415,0.890286,1
14.523010,2.921389,0.000000,3.846574,3.405377,0.922452,1
14.524005,2.809363,0.000000,3.850409,3.577258,0.860714,1
14.525010,2.707502,0.000000,3.853861,3.707511,0.768883,1
14.526009,2.620730,0.000000,3.858079,4.094241,0.759026,1
14.527013,2.550335,0.000000,3.861914,4.005615,0.643330,1
14.528009,2.497886,0.000000,3.866133,4.329234,0.644887,1
14.529009,2.462207,0.000000,3.870352,4.384289,0.642811,1
14.530009,2.441747,0.000000,3.875337,4.737449,0.603381,1
14.531013,2.433599,0.000000,3.879556,4.596454,0.681204,1
14.532015,2.433856,0.000000,3.884541,4.818018,0.719596,1
14.533006,2.437607,0.000000,3.889527,4.925443,0.755913,1
14.534004,2.439533,0.000000,3.894513,4.940214,0.726341,1
14.535004,2.433863,0.000000,3.899498,5.145665,0.719077,1
14.536004,2.414758,0.000000,3.905251,5.368572,0.815577,1
14.537005,2.376604,0.000000,3.910620,5.512253,0.676534,1
14.538004,2.314373,0.000000,3.915989,5.574023,0.670309,1
14.539004,2.223686,0.000000,3.921742,5.587451,0.596637,1
14.540004,2.101153,0.000000,3.927494,5.865413,0.628803,1
14.541004,1.944820,0.000000,3.933630,6.095035,0.584704,1
14.542013,1.751976,0.000000,3.939766,6.115177,0.596637,1
14.543012,1.526633,0.000000,3.946286,6.289743,0.659932,1
14.544010,1.269605,0.000000,3.952422,6.438795,0.654744,1
14.545009,0.983878,0.000000,3.958942,6.472365,0.579516,1
14.546009,0.674169,0.000000,3.965461,6.538163,0.561357,1
14.547012,0.345400,0.000000,3.971981,6.668416,0.433210,1
14.548009,0.007284,0.000000,3.978501,6.663045,0.264077,1
14.549009,-0.335558,0.000000,3.985404,6.722129,0.264077,1
14.550010,-0.674642,0.000000,3.992307,6.743614,0.184179,1
14.551011,-1.001867,0.000000,3.998826,6.786584,0.198187,1
14.552013,-1.309424,0.000000,4.005730,6.777184,0.221015,1
14.553006,-1.587717,0.000000,4.012633,6.888638,0.166021,1
14.554004,-1.834370,0.000000,4.019152,6.758385,0.111545,1
14.555004,-2.042908,0.000000,4.025672,6.526078,-0.015564,1
14.556004,-2.208778,0.000000,4.032192,6.684530,-0.123997,1
14.557004,-2.329416,0.000000,4.038711,6.381054,-0.222053,1
14.558003,-2.403565,0.000000,4.045231,6.479080,-0.266671,1
14.559003,-2.431769,0.000000,4.051750,6.338084,-0.253700,1
14.560004,-2.415865,0.000000,4.057887,6.143376,-0.236579,1
14.561003,-2.359287,0.000000,4.064023,6.107120,-0.226722,1
14.562014,-2.265451,0.000000,4.070159,6.072207,-0.219459,1
14.563012,-2.142558,0.000000,4.075911,5.872127,-0.256813,1
14.564008,-1.996384,0.000000,4.081280,5.752617,-0.232429,1
14.565011,-1.832932,0.000000,4.087033,5.665334,-0.274972,1
14.566009,-1.661115,0.000000,4.092402,5.457198,-0.281716,1
14.567091,-1.473450,0.000000,4.097771,5.475997,-0.350200,1
14.568012,-1.319049,0.000000,4.103524,5.109409,-0.329447,1
14.569010,-1.163515,0.000000,4.108126,5.176550,-0.267190,1
14.570010,-1.025388,0.000000,4.113112,4.929472,-0.208563,1
14.571013,-0.909240,0.000000,4.118097,5.007355,-0.065889,1
14.572015,-0.819076,0.000000,4.122699,4.634053,-0.054994,1
14.573006,-0.757201,0.000000,4.127301,4.753563,-0.029054,1
14.574004,-0.722989,0.000000,4.131903,4.787133,-0.036836,1
14.575004,-0.716220,0.000000,4.136505,4.428602,-0.049287,1
14.576004,-0.734943,0.000000,4.141108,4.531999,-0.067965,1
14.577005,-0.775978,0.000000,4.145326,4.329234,-0.112583,1
14.578004,-0.835039,0.000000,4.149545,4.247322,-0.102206,1
14.579004,-0.907257,0.000000,4.153763,4.290292,-0.143193,1
14.580004,-0.987204,0.000000,4.157982,4.145268,-0.124516,1
14.581004,-1.069159,0.000000,4.162200,4.149297,-0.155126,1
14.582011,-1.148154,0.000000,4.166419,3.939817,-0.109989,1
14.583011,-1.217663,0.000000,4.170638,4.023072,-0.093387,1
14.584009,-1.273686,0.000000,4.174473,4.023072,-0.037873,1
14.585008,-1.312632,0.000000,4.177924,3.797479,-0.031648,1
14.586008,-1.331718,0.000000,4.181759,3.620228,-0.050844,1
14.587011,-1.329329,0.000000,4.185211,3.728996,-0.037355,1
14.588009,-1.305305,0.000000,4.189046,3.575915,-0.056032,1
14.589010,-1.260582,0.000000,4.192497,3.507431,-0.080935,1
14.590009,-1.197669,0.000000,4.195949,3.538316,-0.063814,1
14.591011,-1.119841,0.000000,4.199017,3.281838,-0.090793,1
14.592013,-1.031822,0.000000,4.202469,3.334208,-0.135411,1
14.593006,-0.939860,0.000000,4.205920,3.158300,-0.154607,1
14.594004,-0.848779,0.000000,4.208988,3.173070,-0.213233,1
